,Badge,Profile,Company,Location,Start Date,Duration,Stipend,Posted,Tags,Link
8603,Actively hiring,Social Media Marketing,Medius Technologies Private Limited,Mumbai,Immediately,6 Months,"8,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/social-media-marketing-internship-in-mumbai-at-medius-technologies-private-limited1678889182
8604,Actively hiring,Law/Legal,Medius Technologies Private Limited,Mumbai,Immediately,6 Months,"8,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/law-legal-internship-in-mumbai-at-medius-technologies-private-limited1678889137
8605,Actively hiring,Litigation,Medius Technologies Private Limited,Mumbai,Immediately,6 Months,"8,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/litigation-internship-in-mumbai-at-medius-technologies-private-limited1678889106
8606,Actively hiring,Advocacy,Medius Technologies Private Limited,Mumbai,Immediately,6 Months,"8,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/advocacy-internship-in-mumbai-at-medius-technologies-private-limited1678889068
8607,Actively hiring,Paralegal Operations,Medius Technologies Private Limited,Mumbai,Immediately,6 Months,"8,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/paralegal-operations-internship-in-mumbai-at-medius-technologies-private-limited1678889028
8608,Actively hiring,Telecalling (Bengali),Medius Technologies Private Limited,Mumbai,Immediately,6 Months,"6,500 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/telecalling-bengali-internship-in-mumbai-at-medius-technologies-private-limited1678888647
8609,Actively hiring,Telecalling (Hindi),Medius Technologies Private Limited,Mumbai,Immediately,6 Months,"8,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/telecalling-hindi-internship-in-mumbai-at-medius-technologies-private-limited1678888198
8610,Actively hiring,Online Content Management,Bootstrap Digital Solutions,Delhi,Immediately,6 Months,"15,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/online-content-management-internship-in-delhi-at-bootstrap-digital-solutions1678940995
8611,Actively hiring,Telecalling (Tamil),Medius Technologies Private Limited,Mumbai,Immediately,6 Months,"8,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/telecalling-tamil-internship-in-mumbai-at-medius-technologies-private-limited1678888551
8612,Actively hiring,Telecalling (Telugu),Medius Technologies Private Limited,Work From Home,Immediately,6 Months,"8,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/telecalling-telugu-work-from-home-job-internship-at-medius-technologies-private-limited1678888497
8613,Actively hiring,Telecalling (Gujararti),Medius Technologies Private Limited,Mumbai,Immediately,6 Months,"8,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/telecalling-gujararti-internship-in-mumbai-at-medius-technologies-private-limited1678888306
8614,Actively hiring,Telecalling (Marathi),Medius Technologies Private Limited,Work From Home,Immediately,6 Months,"8,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/telecalling-marathi-work-from-home-job-internship-at-medius-technologies-private-limited1678888236
8615,Actively hiring,Data Analytics,Medius Technologies Private Limited,Mumbai,Immediately,6 Months,"8,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/data-analytics-internship-in-mumbai-at-medius-technologies-private-limited1678887996
8616,Actively hiring,Telecalling,Upskilling India Private Limited,Noida,Immediately,3 Months,"8,000 /month",3 weeks ago,Internship with job offer,https://internshala.com//internship/detail/telecalling-internship-in-noida-at-upskilling-india-private-limited1678940625
8617,Actively hiring,Product Management,Medius Technologies Private Limited,Mumbai,Immediately,6 Months,"8,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/product-management-internship-in-mumbai-at-medius-technologies-private-limited1678887686
8618,Actively hiring,Law/Legal,Medius Technologies Private Limited,Mumbai,Immediately,3 Months,"8,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/law-legal-internship-in-mumbai-at-medius-technologies-private-limited1678887049
8619,Actively hiring,Digital Marketing,Medius Technologies Private Limited,Mumbai,Immediately,6 Months,"8,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/digital-marketing-internship-in-mumbai-at-medius-technologies-private-limited1678886695
8620,Actively hiring,Event Management,Medius Technologies Private Limited,Mumbai,Immediately,6 Months,"8,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/event-management-internship-in-mumbai-at-medius-technologies-private-limited1678886646
8621,Actively hiring,Content Writing,QuotesLyfe,Work From Home,Immediately,1 Month,"2,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/content-writing-work-from-home-job-internship-at-quoteslyfe1678939552
8622,Actively hiring,Business Development (Sales),HooLiv (Staycay Abode Solutions Private Limited),"Jaipur, Noida",Immediately,3 Months,"10,000 /month",3 weeks ago,Internship with job offer,https://internshala.com//internship/detail/business-development-sales-internship-in-jaipur-noida-at-hooliv-staycay-abode-solutions-private-limited1678897928
8623,,Search Engine Optimization (SEO),8Views,Hyderabad,Immediately,3 Months,"6,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/search-engine-optimization-seo-internship-in-hyderabad-at-8views1678798097
8624,,Motion Graphics,Adbizit,Mumbai,Immediately,6 Months,"15,000 /month",3 weeks ago,Internship with job offer,https://internshala.com//internship/detail/motion-graphics-internship-in-mumbai-at-adbizit1678887767
8625,Actively hiring,Social Media & Influencer Outreach,Abby Online Shopping Private Limited,Bangalore,Immediately,3 Months,"6,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/social-media-influencer-outreach-internship-in-bangalore-at-abby-online-shopping-private-limited1678885696
8626,Actively hiring,Tele Collection,Medius Technologies Private Limited,Mumbai,Immediately,6 Months,"8,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/tele-collection-internship-in-mumbai-at-medius-technologies-private-limited1678888935
8627,Actively hiring,Telecalling Customer Relations (Malayalam - Chat/Call Process),Medius Technologies Private Limited,Mumbai,Immediately,4 Months,"8,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/telecalling-customer-relations-malayalam-chat-call-process-internship-in-mumbai-at-medius-technologies-private-limited1678886822
8628,,Chemical Engineering,CarbonCraft,Hubli,Immediately,6 Months,"10,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/chemical-engineering-internship-in-hubli-at-carboncraft1678878909
8629,,Marketing,Total Health Solutions (THS),"Anand, Vadodara",Immediately,2 Months,"4,000-6,000 /month",3 weeks ago,"Internship with job offer, Part time allowed",https://internshala.com//internship/detail/marketing-part-time-job-internship-at-anand-vadodara-in-total-health-solutions-ths1678856712
8630,,Content Writing,Isha Life,Coimbatore,Immediately,6 Months,"15,000 /month",3 weeks ago,Internship with job offer,https://internshala.com//internship/detail/content-writing-internship-in-coimbatore-at-isha-life1678878005
8631,,Learning & Development,Order Trainings,Bangalore,Immediately,6 Months,"20,000 /month",3 weeks ago,Internship with job offer,https://internshala.com//internship/detail/learning-development-internship-in-bangalore-at-order-trainings1678884826
8632,,Campus Ambassador,EDVERTIA & COMPANY,Work From Home,Immediately,1 Month,Performance Based,3 weeks ago,"Internship, Part time allowed",https://internshala.com//internship/detail/campus-ambassador-programme-at-edvertia-company1678882887
8633,Actively hiring,Technical Coordination,Medius Technologies Private Limited,Mumbai,Immediately,6 Months,"8,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/technical-coordination-internship-in-mumbai-at-medius-technologies-private-limited1678883352
8634,Actively hiring,MIS And Operations,Medius Technologies Private Limited,Mumbai,Immediately,6 Months,"8,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/mis-and-operations-internship-in-mumbai-at-medius-technologies-private-limited1678881622
8635,Actively hiring,Data Entry,Medius Technologies Private Limited,Mumbai,Immediately,6 Months,"8,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/data-entry-internship-in-mumbai-at-medius-technologies-private-limited1678881198
8636,Actively hiring,Media & Public Relations (PR),Medius Technologies Private Limited,Mumbai,Immediately,6 Months,"8,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/media-public-relations-pr-internship-in-mumbai-at-medius-technologies-private-limited1678881104
8637,Actively hiring,Customer Relations,Medius Technologies Private Limited,Mumbai,Immediately,6 Months,"8,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/customer-relations-internship-in-mumbai-at-medius-technologies-private-limited1678880816
8638,Actively hiring,Customer Support,Medius Technologies Private Limited,Mumbai,Immediately,6 Months,"8,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/customer-support-internship-in-mumbai-at-medius-technologies-private-limited1678880776
8639,Actively hiring,Copywriting,Medius Technologies Private Limited,Mumbai,Immediately,6 Months,"8,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/copywriting-internship-in-mumbai-at-medius-technologies-private-limited1678880521
8640,,Fashion Content Creation,Upakarna,Mumbai,Immediately,6 Months,"10,000-15,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/fashion-content-creation-internship-in-mumbai-at-upakarna1678880133
8641,Actively hiring,Lead Generation,Medius Technologies Private Limited,Mumbai,Immediately,6 Months,"8,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/lead-generation-internship-in-mumbai-at-medius-technologies-private-limited1678881272
8642,Actively hiring,Marketing,Medius Technologies Private Limited,Mumbai,Immediately,6 Months,"8,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/marketing-internship-in-mumbai-at-medius-technologies-private-limited1678881232
8643,,Copywriting,TLM Digital Marketing And Ad Agency,Bangalore,Immediately,3 Months,"5,000 /month",3 weeks ago,Internship with job offer,https://internshala.com//internship/detail/copywriting-internship-in-bangalore-at-tlm-digital-marketing-and-ad-agency1678881224
8644,Actively hiring,Corporate Communication,Medius Technologies Private Limited,Mumbai,Immediately,6 Months,"8,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/corporate-communication-internship-in-mumbai-at-medius-technologies-private-limited1678881057
8645,,Business Development,Simple Workflow,Work From Home,Immediately,2 Months,"2,000 /month +  Incentives",3 weeks ago,"Internship, Part time allowed",https://internshala.com//internship/detail/business-development-work-from-home-job-internship-at-simple-workflow1678881037
8646,Actively hiring,Telecalling,Medius Technologies Private Limited,Mumbai,Immediately,6 Months,"8,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/telecalling-internship-in-mumbai-at-medius-technologies-private-limited1678881011
8647,Actively hiring,Tele-collections,Medius Technologies Private Limited,Mumbai,Immediately,6 Months,"8,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/tele-collections-internship-in-mumbai-at-medius-technologies-private-limited1678880967
8648,Actively hiring,Telesales,Medius Technologies Private Limited,Mumbai,Immediately,6 Months,"8,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/telesales-internship-in-mumbai-at-medius-technologies-private-limited1678880913
8649,Actively hiring,Corporate Sales,Medius Technologies Private Limited,Mumbake,Immediately,6 Months,"8,000 /month",3 weeks ago,Internship,https://internshala.com//internship/detail/corporate-sales-internship-in-mumbake-at-medius-technologies-private-limited1678880864
8650,Actively hiring,Digital Marketing Consulting,Bada Business,"Faridabad, Ghaziabad, Gurgaon, Hapur, Greater Noida, Dadri, Bulandshahr, Noida",Immediately,3 Months,"2,000-7,000 /month",3 weeks ago,"Internship, Part time allowed",https://internshala.com//internship/detail/digital-marketing-consulting-part-time-job-internship-at-multiple-locations-in-bada-business1678873539
